4,1,0,0,0,1,0,0,33,20,1,0,0,0,0,0,11.9442997,11.9442997,12,1089
3,1,0,0,1,0,0,0,33,19,1,0,0,0,0,0,21.00222015,21.00222015,8,1089
3,1,0,0,1,0,0,0,34,19,1,0,0,0,0,0,54.5890007,54.5890007,12,1156
2,0,0,0,0,1,0,0,25,17,1,0,1,36,35,6.308020115,20.18354988,13.87553024,12,625
4,1,1,0,1,1,1,0,24,17,1,0,1,20,40,4.208839893,33.47130966,29.26247025,12,576
2,0,1,0,1,1,1,0,34,25,0,1,0,0,0,0,6.308020115,6.308020115,12,1156
2,0,0,0,1,0,0,0,32,23,0,1,0,0,0,0,39.89478302,39.89478302,7,1024
3,1,0,0,1,0,0,0,24,20,1,0,0,0,0,0,14.13792992,14.13792992,9,576
3,1,0,0,0,1,0,0,25,20,1,0,1,52,50,12.08073997,14.25337982,2.172639847,14,625
4,1,1,0,1,1,1,0,35,17,0,1,1,52,40,18.882061,45.4995575,26.61751938,7,1225
5,1,0,0,1,0,0,0,31,15,1,0,1,52,40,13.6551199,32.8310585,19.17593956,12,961
3,1,1,0,1,1,1,0,29,21,1,0,1,12,36,2.529500008,34.56287766,32.03338242,14,841
4,1,0,0,0,1,0,0,30,17,1,0,1,4,35,4.208839893,25.21106148,21.00222015,12,900
3,1,1,0,1,1,1,0,32,19,1,0,1,27,40,26.25016022,70.98349762,44.73337936,13,1024
3,1,0,0,1,0,0,0,28,17,1,0,1,48,7,8.8480196,29.93419838,21.08618927,12,784
2,0,0,1,0,0,1,0,29,25,1,0,1,30,40,21.00222015,54.66246796,33.66021729,16,841
2,0,1,0,1,1,1,0,34,20,1,0,1,46,40,14.49479008,18.38875008,3.893970013,13,1156
2,0,0,1,0,0,1,0,30,26,1,0,1,48,40,27.21577835,42.55022049,15.33446026,16,900
2,0,0,1,0,0,1,0,27,19,1,0,1,51,30,10.50636005,47.25238037,36.74603271,12,729
2,0,1,0,1,1,1,0,34,22,1,0,1,4,40,6.308020115,33.60774994,27.29974937,13,1156
2,0,0,0,1,0,0,0,33,26,1,0,1,52,38,25.11660957,51.36674881,26.25016022,14,1089
3,1,0,0,1,0,0,0,25,19,1,0,1,8,15,0.052480001,21.05469894,21.00222015,11,625
2,0,0,0,0,1,0,0,32,24,1,0,0,0,0,0,10.50636005,10.50636005,12,1024
3,1,1,0,1,1,1,0,27,15,1,0,0,0,0,0,6.412970066,6.412970066,10,729
2,0,1,0,1,1,1,0,26,19,1,0,0,0,0,0,48.29146957,48.29146957,13,676
3,1,1,0,1,1,1,0,35,24,1,0,1,20,36,4.208839893,42.00444031,37.79558945,16,1225
3,1,0,0,1,0,0,0,33,18,1,0,0,0,0,0,25.2005806,25.2005806,12,1089
2,0,0,0,1,0,0,0,33,22,1,0,1,52,40,31.49809074,70.76313019,39.26502991,18,1089
2,0,0,1,0,0,1,0,35,22,0,1,1,52,40,9.876610756,41.37469101,31.49809074,12,1225
2,0,0,1,0,0,1,0,30,17,1,0,1,51,40,29.39892006,58.79784012,29.39892006,12,900
3,1,0,0,0,1,0,0,28,20,1,0,1,44,40,10.50636005,39.90528107,29.39892006,14,784
3,1,1,0,1,1,1,0,31,22,1,0,1,16,40,2.109669924,31.5085907,29.39892006,12,961
3,1,1,0,1,1,1,0,28,20,1,0,1,22,35,4.754630089,40.45105743,35.69644165,14,784
2,0,0,1,0,0,1,0,26,22,1,0,0,0,0,0,36.28419113,36.28419113,14,676
2,0,0,1,0,0,1,0,27,21,1,0,1,50,40,16.80388069,42.00444031,25.2005806,12,729
2,0,0,0,0,1,0,0,29,22,1,0,0,0,0,0,18.90305138,18.90305138,12,841
2,0,0,0,0,1,0,0,27,19,1,0,1,52,38,11.57694054,45.74097061,34.16403198,12,729
3,1,0,1,0,0,1,0,35,24,1,0,1,50,40,19.95264053,24.68626976,4.733629704,16,1225
4,1,1,0,1,1,1,0,32,17,1,0,1,32,40,16.48900032,39.59040833,23.10139084,12,1024
2,0,1,0,1,1,1,0,25,16,1,0,1,52,30,24.70726967,54.11669159,39.91578293,12,625
3,1,0,0,0,1,0,0,26,17,1,0,0,0,0,0,8.344209671,8.344209671,12,676
3,1,0,0,1,0,0,0,23,17,1,0,1,40,9,2.739419937,19.75322151,17.01380157,10,529
2,0,1,0,1,1,1,0,35,22,0,1,1,50,40,20.267519,49.44602966,29.17849922,15,1225
2,0,0,1,0,0,1,0,31,20,1,0,1,48,40,17.85346985,30.85783958,13.00438023,13,961
3,1,0,1,0,0,1,0,30,19,1,0,1,32,8,5.048509598,5.048509598,0,12,900
3,1,0,1,0,0,1,0,30,22,0,1,1,24,40,8.19726944,21.68445015,13.48719025,14,900
2,0,0,1,0,0,1,0,29,24,1,0,1,52,40,16.80388069,52.50030899,35.69644165,15,841
3,1,0,0,0,1,0,0,32,21,1,0,1,52,40,21.00222015,42.00444031,21.00222015,15,1024
3,1,0,0,0,1,0,0,28,22,1,0,1,40,40,14.28487968,43.12749863,28.84263992,14,784
5,1,0,1,0,0,1,0,35,17,1,0,0,0,0,0,45.34212875,45.34212875,11,1225
3,1,0,0,1,0,0,0,29,17,1,0,1,52,40,8.407190323,35.7069397,27.29974937,13,841
2,0,0,0,1,0,0,0,24,19,1,0,1,26,80,4.922560215,32.22230911,27.29974937,14,576
3,1,0,1,0,0,1,0,34,24,1,0,1,30,40,3.222229958,23.23784065,20.01560974,12,1156
2,0,0,1,0,0,1,0,27,23,1,0,1,12,22,2.109669924,33.78619003,31.67651939,14,729
2,0,0,0,0,1,0,0,31,21,1,0,1,50,40,18.90305138,56.6986618,37.79558945,12,961
2,0,1,0,1,1,1,0,29,22,1,0,1,36,40,23.10139084,52.50030899,29.39892006,17,841
2,0,0,1,0,0,1,0,28,21,1,0,1,52,24,12.60553074,22.44016075,9.834630013,13,784
4,1,0,0,0,1,0,0,34,20,1,0,1,52,40,10.50636005,69.29368591,58.78733826,12,1156
2,0,0,0,0,1,0,0,23,18,1,0,0,0,0,0,31.49809074,31.49809074,12,529
2,0,0,1,0,0,1,0,25,19,1,0,1,52,40,13.6551199,26.26066017,12.60553074,13,625
2,0,0,1,0,0,1,0,30,22,1,0,1,52,40,46.19231033,84.84856415,38.65625,14,900
3,1,0,0,1,0,0,0,35,19,1,0,0,0,0,0,31.36164093,31.36164093,11,1225
3,1,1,0,1,1,1,0,30,22,1,0,1,40,15,3.159260035,38.85569,35.69644165,16,900
2,0,0,0,1,0,0,0,31,22,1,0,1,42,40,35.69644165,79.80006409,44.10363007,14,961
3,1,1,0,1,1,1,0,35,18,1,0,1,52,40,14.20091057,39.30699921,25.10610962,12,1225
4,1,0,0,1,0,0,0,31,16,1,0,0,0,0,0,21.0651989,21.0651989,12,961
2,0,0,0,1,0,0,0,30,22,1,0,1,52,40,41.99394226,83.98788452,41.99394226,16,900
2,0,0,0,1,0,0,0,29,20,1,0,0,0,0,0,18.90305138,18.90305138,12,841
2,0,0,0,0,1,0,0,30,19,1,0,1,28,32,10.50636005,60.8235321,50.31719208,12,900
2,0,0,0,1,0,0,0,29,21,1,0,0,0,0,0,1.689829946,1.689829946,14,841
3,1,0,0,1,0,0,0,31,19,1,0,1,51,40,18.21033096,48.88975143,30.67941093,13,961
2,0,1,0,1,1,1,0,26,21,1,0,1,52,40,14.70470047,46.20278168,31.49809074,14,676
4,1,0,0,0,1,0,0,34,21,1,0,0,0,0,0,22.05181122,22.05181122,12,1156
2,0,0,0,1,0,0,0,26,19,1,0,1,52,40,20.8972702,27.4256897,6.528429985,14,676
2,0,1,0,1,1,1,0,28,21,1,0,1,52,40,32.63164139,82.6444397,50.01278305,15,784
3,1,1,0,1,1,1,0,30,21,1,0,0,0,0,0,54.5890007,54.5890007,12,900
3,1,1,0,1,1,1,0,25,18,1,0,1,36,40,14.38982964,55.75403214,41.36419296,12,625
2,0,0,1,0,0,1,0,31,20,1,0,1,42,40,14.70470047,38.90816116,24.20347023,15,961
2,0,1,0,1,1,1,0,24,18,1,0,0,0,0,0,36.29469299,36.29469299,12,576
3,1,0,0,1,0,0,0,32,22,1,0,0,0,0,0,46.19231033,46.19231033,12,1024
2,0,0,0,1,0,0,0,26,19,1,0,1,52,40,10.27544975,30.4380188,20.16254997,12,676
2,0,1,0,1,1,1,0,34,25,1,0,1,52,40,23.10139084,69.29368591,46.19231033,12,1156
2,0,0,1,0,0,1,0,27,21,1,0,1,52,40,10.50636005,51.25130844,40.74494171,12,729
3,1,1,0,1,1,1,0,30,21,1,0,1,48,38,30.44849968,101.5684967,71.12000275,16,900
2,0,0,0,1,0,0,0,35,26,1,0,1,52,40,25.2005806,50.40116119,25.2005806,13,1225
2,0,0,1,0,0,1,0,32,22,1,0,1,42,15,1.689829946,22.69206047,21.00222015,16,1024
2,0,1,0,1,1,1,0,25,19,1,0,1,50,40,14.70470047,58.79784012,44.0931282,12,625
3,1,1,0,1,1,1,0,29,23,0,1,1,16,25,2.529500008,79.1913147,76.66181183,12,841
3,1,0,0,0,1,0,0,29,18,1,0,1,12,39,2.109669924,27.31023026,25.2005806,12,841
3,1,0,0,0,1,0,0,27,20,1,0,0,0,0,0,26.89040947,26.89040947,12,729
2,0,0,0,1,0,0,0,27,21,1,0,0,0,0,0,27.29974937,27.29974937,11,729
2,0,0,0,1,0,0,0,25,18,1,0,1,45,40,23.10139084,55.44966125,32.34825134,12,625
3,1,1,0,1,1,1,0,31,21,1,0,0,0,0,0,29.23097992,29.23097992,12,961
2,0,0,1,0,0,1,0,31,16,1,0,1,43,32,10.50636005,29.92372131,19.41733932,12,961
4,1,1,0,1,1,1,0,28,19,1,0,0,0,0,0,29.25197029,29.25197029,12,784
3,1,0,1,0,0,1,0,31,23,1,0,0,0,0,0,46.19231033,46.19231033,12,961
3,1,0,0,0,1,0,0,27,18,1,0,1,36,32,10.92619991,44.30303192,33.37683868,14,729
2,0,0,0,0,1,0,0,29,21,1,0,1,52,40,18.90305138,69.29368591,50.39065933,12,841
2,0,0,1,0,0,1,0,24,20,1,0,1,25,40,8.407190323,46.20278168,37.79558945,12,576
2,0,0,0,1,0,0,0,30,20,1,0,0,0,0,0,52.50030899,52.50030899,14,900
3,1,1,0,1,1,1,0,28,18,0,1,0,0,0,0,0,0,11,784
2,0,0,0,0,1,0,0,23,15,1,0,0,0,0,0,25.11660957,25.11660957,11,529
2,0,0,1,0,0,1,0,32,27,1,0,0,0,0,0,48.91071701,48.91071701,17,1024
4,1,1,0,1,1,1,0,33,24,1,0,1,20,35,5.195450306,55.58609009,50.39065933,17,1089
2,0,1,0,1,1,1,0,33,23,1,0,1,36,35,27.29974937,59.63750076,32.33776855,16,1089
2,0,0,1,0,0,1,0,27,21,1,1,0,0,0,0,9.666690826,9.666690826,11,729
3,1,1,0,1,1,1,0,35,24,1,0,1,49,21,7.210659981,12.57404995,5.363389969,12,1225
4,1,1,0,1,1,1,0,27,17,1,0,1,37,47,18.90305138,53.75980759,34.85675049,13,729
2,0,0,0,0,1,0,0,33,22,1,0,1,47,40,22.05181122,53.5499115,31.49809074,16,1089
7,1,0,0,1,0,0,0,29,19,1,0,1,2,32,0.745210052,17.5490799,16.80388069,13,841
4,1,0,1,0,0,1,0,34,19,1,0,1,43,32,9.9395895,55.23974991,45.30015945,12,1156
3,1,1,0,1,1,1,0,27,16,1,0,1,40,40,7.567520142,36.96644211,29.39892006,12,729
2,0,0,0,1,0,0,0,24,18,1,0,1,10,20,0.850169957,21.85239029,21.00222015,8,576
5,1,0,0,1,0,0,0,30,20,1,0,1,28,10,2.109669924,157.4380035,155.3282471,14,900
3,1,0,0,0,1,0,0,30,19,1,0,1,30,40,10.50636005,88.19674683,77.69038391,12,900
3,1,0,1,0,0,1,0,29,18,1,0,1,52,40,22.05181122,68.244133,46.19231033,14,841
2,0,0,0,0,1,0,0,34,23,1,0,1,52,40,33.59725189,79.78956604,46.19231033,12,1156
2,0,0,1,0,0,1,0,33,23,1,0,0,0,0,0,54.31608963,54.31608963,12,1089
3,1,1,0,1,1,1,0,34,20,1,0,0,0,0,0,37.79558945,37.79558945,12,1156
2,0,0,1,0,0,1,0,23,19,1,0,1,18,40,8.407190323,56.6986618,48.29146957,17,529
2,0,1,0,1,1,1,0,33,21,1,0,1,52,40,41.99394226,86.31800079,44.32403183,12,1089
2,0,0,1,0,0,1,0,30,25,0,1,0,0,0,0,39.89478302,39.89478302,12,900
4,1,0,1,0,0,1,0,33,17,1,0,1,24,80,6.308020115,39.90528107,33.59725189,12,1089
4,1,0,0,1,0,0,0,30,17,1,0,0,0,0,0,40.4615593,40.4615593,11,900
3,1,1,0,1,1,1,0,23,16,1,0,1,30,40,10.50636005,31.5085907,21.00222015,9,529
3,1,0,1,0,0,1,0,27,18,1,0,0,0,0,0,74.83550262,74.83550262,12,729
2,0,0,0,0,1,0,0,30,18,1,0,1,28,40,13.02536964,50.83147049,37.80609131,12,900
3,1,0,0,0,1,0,0,29,19,1,0,0,0,0,0,17.65405083,17.65405083,12,841
2,0,0,0,0,1,0,0,27,23,1,0,1,47,40,10.29645061,23.32180977,13.02536964,12,729
4,1,0,0,1,0,0,0,32,20,1,0,1,18,40,7.147680283,40.74494171,33.59725189,20,1024
3,1,0,0,1,0,0,0,31,18,1,0,1,52,40,8.407190323,33.60774994,25.2005806,11,961
3,1,1,0,1,1,1,0,23,15,1,0,0,0,0,0,50.39065933,50.39065933,12,529
3,1,0,0,1,0,0,0,31,21,1,0,1,52,40,2.529500008,15.13504028,12.60553074,10,961
2,0,0,0,1,0,0,0,26,20,1,0,1,52,25,10.50636005,23.11189079,12.60553074,13,676
2,0,0,0,0,1,0,0,33,20,1,0,1,52,40,32.54766846,70.34324646,37.79558945,18,1089
3,1,0,1,0,0,1,0,26,16,1,0,1,16,40,4.208839893,28.37033081,24.16147995,12,676
2,0,0,0,1,0,0,0,31,21,1,0,1,46,40,13.99098015,62.27196884,48.28096771,13,961
2,0,0,1,0,0,1,0,29,24,1,0,1,52,7,26.25016022,51.45071793,25.2005806,16,841
2,0,0,0,1,0,0,0,27,22,1,0,0,0,0,0,21.96784019,21.96784019,12,729
2,0,0,0,1,0,0,0,34,27,1,0,0,0,0,0,56.03744125,56.03744125,16,1156
2,0,0,0,0,1,0,0,27,17,1,0,1,52,40,16.80388069,52.50030899,35.69644165,12,729
2,0,0,0,1,0,0,0,30,21,1,0,1,52,40,16.80388069,60.89699936,44.0931282,14,900
2,0,0,0,1,0,0,0,29,18,1,0,1,52,50,46.19231033,76.24193573,30.04965973,13,841
2,0,0,0,1,0,0,0,35,27,1,0,1,52,40,33.84915924,53.69683838,19.8476696,17,1225
2,0,1,0,1,1,1,0,25,17,1,0,1,5,40,16.80388069,41.58462906,24.7807312,11,625
2,0,0,0,1,0,0,0,29,19,1,0,0,0,0,0,25.2005806,25.2005806,11,841
3,1,0,0,1,0,0,0,30,22,1,0,1,52,40,21.31708908,47.92412949,26.60701942,14,900
5,1,0,0,0,1,0,0,26,16,1,0,0,0,0,0,21.43255043,21.43255043,14,676
2,0,0,1,0,0,1,0,33,17,1,0,1,52,40,41.99394226,69.29368591,27.29974937,12,1089
4,1,1,0,1,1,1,0,35,19,1,0,1,9,40,2.27760005,10.68478966,8.407190323,11,1225
2,0,0,0,0,1,0,0,33,22,1,0,0,0,0,0,16.80388069,16.80388069,12,1089
2,0,0,0,0,1,0,0,30,18,1,0,1,12,40,3.789010048,28.71669006,24.92766953,12,900
4,1,0,1,0,0,1,0,26,19,1,0,1,30,40,10.50636005,23.61569023,13.10933971,7,676
5,1,0,0,1,0,0,0,34,20,1,0,0,0,0,0,28.41230965,28.41230965,11,1156
4,1,0,0,1,0,0,0,27,16,1,0,1,15,40,3.033300161,19.83718872,16.80388069,7,729
3,1,1,0,1,1,1,0,25,18,1,0,0,0,0,0,8.092309952,8.092309952,12,625
3,1,0,0,1,0,0,0,33,23,1,0,1,52,40,14.55776978,23.85709,9.299340248,13,1089
4,1,0,0,0,1,0,0,28,19,1,0,0,0,0,0,18.90305138,18.90305138,10,784
3,1,0,0,1,0,0,0,24,15,1,0,1,12,30,0.955119967,13.56066036,12.60553074,8,576
3,1,0,0,1,0,0,0,28,18,1,0,1,43,40,10.50636005,35.7069397,25.2005806,12,784
3,1,0,0,1,0,0,0,27,20,1,0,0,0,0,0,8.407190323,8.407190323,10,729
3,1,1,0,1,1,1,0,27,16,1,0,1,24,34,4.208839893,37.81658936,33.60774994,13,729
2,0,0,0,0,1,0,0,33,23,1,0,1,52,40,11.76587009,55.35519028,43.58930969,12,1089
3,1,1,0,1,1,1,0,23,18,1,0,1,48,40,21.00222015,44.10363007,23.10139084,12,529
4,1,0,0,1,0,0,0,30,21,1,0,1,20,5,1.899749994,3.799499989,1.899749994,12,900
5,1,0,0,0,1,0,0,23,16,1,0,1,26,40,0.640250027,11.14661026,10.50636005,10,529
3,1,0,0,0,1,0,0,31,16,1,0,1,52,40,8.407190323,35.7069397,27.29974937,10,961
6,1,0,0,0,1,0,0,35,21,1,0,1,52,40,18.90305138,43.05403137,24.15098,10,1225
2,0,0,0,1,0,0,0,31,20,1,0,1,52,72,20.75032997,52.41633987,31.66602898,11,961
2,0,0,0,0,1,0,0,31,25,1,0,0,0,0,0,8.207769394,8.207769394,12,961
3,1,1,0,1,1,1,0,25,18,1,0,0,0,0,0,46.19231033,46.19231033,11,625
5,1,0,0,1,0,0,0,31,16,1,0,0,0,0,0,12.52155972,12.52155972,10,961
3,1,1,0,1,1,1,0,32,16,1,0,1,52,40,21.00222015,60.89699936,39.89478302,10,1024
2,0,0,0,0,1,0,0,26,16,1,0,1,52,40,18.90305138,42.00444031,23.10139084,10,676
3,1,0,0,1,0,0,0,28,20,1,0,1,52,30,12.60553074,27.73007965,15.12454033,12,784
5,1,0,1,0,0,1,0,31,23,1,0,0,0,0,0,18.90305138,18.90305138,7,961
2,0,0,0,1,0,0,0,22,18,1,0,1,52,40,11.34603024,49.15213013,37.80609131,12,484
4,1,1,0,1,1,1,0,33,15,1,0,0,0,0,0,0,0,8,1089
3,1,1,0,1,1,1,0,29,19,1,0,1,6,40,0.430329978,35.54949951,35.1191597,15,841
2,0,0,1,0,0,1,0,28,22,1,0,1,30,40,8.134300232,30.77388,22.63957977,13,784
2,0,0,0,1,0,0,0,29,20,1,0,1,37,40,28.60123062,62.67080688,34.06955719,18,841
2,0,0,0,1,0,0,0,26,22,1,0,1,50,32,9.981559753,32.2643013,22.28272057,12,676
2,0,1,0,1,1,1,0,25,21,1,0,0,0,0,0,21.21214104,21.21214104,12,625
2,0,0,0,0,1,0,0,35,24,1,0,1,36,35,28.3493309,49.35155869,21.00222015,18,1225
5,1,0,1,0,0,1,0,24,17,1,0,0,0,0,0,18.90305138,18.90305138,11,576
2,0,1,0,1,1,1,0,24,15,1,0,1,52,32,13.6551199,39.13905716,25.48394966,12,576
3,1,1,0,1,1,1,0,27,16,1,0,1,9,40,2.466530085,2.770910025,0.30438,9,729
4,1,1,0,1,1,1,0,31,19,1,0,1,42,40,9.456769943,14.37934017,4.922560215,11,961
2,0,0,1,0,0,1,0,22,17,1,0,1,47,40,10.86321926,32.14883041,21.2856102,12,484
5,1,0,0,1,0,0,0,26,17,1,0,0,0,0,0,3.789010048,3.789010048,8,676
5,1,1,0,1,1,1,0,32,17,1,0,0,0,0,0,41.99394226,41.99394226,10,1024
3,1,0,0,1,0,0,0,33,17,1,0,1,50,40,9.456769943,73.86988068,64.41313171,7,1089
4,1,0,1,0,0,1,0,32,22,1,0,0,0,0,0,23.29033089,23.29033089,5,1024
2,0,0,1,0,0,1,0,26,20,1,0,1,52,40,17.55957985,48.95272064,31.39313126,12,676
2,0,1,0,1,1,1,0,27,16,1,0,1,52,40,58.15758896,116.3151855,58.15758896,11,729
2,0,0,0,1,0,0,0,27,16,1,0,1,38,44,29.39892006,58.79784012,29.39892006,10,729
2,0,0,0,1,0,0,0,28,19,1,0,1,52,40,20.75032997,52.41633987,31.66602898,14,784
2,0,1,0,1,1,1,0,30,20,1,0,1,52,40,3.474129915,7.682970047,4.208839893,12,900
3,1,0,1,0,0,1,0,28,23,1,0,1,40,40,12.60553074,33.60774994,21.00222015,16,784
3,1,0,0,1,0,0,0,32,18,1,0,0,0,0,0,9.834630013,9.834630013,9,1024
2,0,1,0,1,1,1,0,27,19,1,0,0,0,0,0,37.79558945,37.79558945,12,729
3,1,0,1,0,0,1,0,33,19,1,0,0,0,0,0,19.14444923,19.14444923,11,1089
2,0,0,1,0,0,1,0,35,22,1,0,1,52,40,12.60553074,27.31023026,14.70470047,12,1225
2,0,0,0,0,1,0,0,30,19,1,0,0,0,0,0,3.159260035,3.159260035,11,900
3,1,0,0,0,1,0,0,34,17,1,0,1,46,48,19.78469849,47.08444214,27.29974937,11,1156
3,1,0,1,0,0,1,0,28,20,1,0,0,0,0,0,33.59725189,33.59725189,12,784
3,1,0,0,0,1,0,0,28,18,1,0,1,52,40,14.70470047,37.80609131,23.10139084,12,784
3,1,0,1,0,0,1,0,35,19,1,0,1,36,40,24.6128006,63.97230911,39.35950089,17,1225
3,1,0,0,1,0,0,0,29,15,1,0,1,52,40,16.80388069,48.30196762,31.49809074,11,841
3,1,0,0,0,1,0,0,35,20,1,0,1,48,36,17.70652008,36.81949997,19.11297035,10,1225
4,1,1,0,1,1,1,0,35,25,1,0,0,0,0,0,21.00222015,21.00222015,9,1225
3,1,0,0,1,0,0,0,31,21,1,0,0,0,0,0,26.15568924,26.15568924,11,961
2,0,1,0,1,1,1,0,33,18,1,0,1,52,40,25.2005806,71.3928833,46.19231033,12,1089
2,0,1,0,1,1,1,0,28,19,1,0,1,52,40,22.1567688,25.29502869,3.138260126,12,784
3,1,0,0,1,0,0,0,33,19,1,0,1,52,40,23.10139084,39.90528107,16.80388069,12,1089
5,1,0,1,0,0,1,0,35,21,1,0,0,0,0,0,12.68949986,12.68949986,5,1225
2,0,0,0,0,1,0,0,35,20,1,0,1,36,40,8.407190323,41.76303101,33.35583878,9,1225
4,1,0,0,1,0,0,0,30,16,1,0,1,52,48,35.69644165,71.3928833,35.69644165,11,900
2,0,0,0,0,1,0,0,32,17,1,0,1,52,40,16.80388069,33.60774994,16.80388069,11,1024
3,1,0,1,0,0,1,0,34,24,1,0,1,36,8,29.39892006,53.66534042,24.26643944,20,1156
5,1,0,1,0,0,1,0,35,17,1,0,1,44,40,10.75825977,28.59073067,17.83246994,13,1225
3,1,0,0,1,0,0,0,28,17,1,0,1,43,44,14.70470047,48.30196762,33.59725189,12,784
